quorum_check_enabled,ongaro_lease_enabled,leaseguard_enabled,inherit_lease_enabled,defer_commit_enabled,end_ts,writes,reads
False,False,False,False,False,341537,1,0
False,False,False,False,False,341721,0,1
False,False,False,False,False,342133,0,1
False,False,False,False,False,342294,0,1
False,False,False,False,False,342345,0,1
False,False,False,False,False,342570,1,0
False,False,False,False,False,342815,1,0
False,False,False,False,False,342909,0,1
False,False,False,False,False,343080,1,0
False,False,False,False,False,343377,0,1
False,False,False,False,False,344513,0,1
False,False,False,False,False,344739,0,1
False,False,False,False,False,344764,0,1
False,False,False,False,False,345118,1,0
False,False,False,False,False,345555,1,0
False,False,False,False,False,345673,0,1
False,False,False,False,False,346208,0,1
False,False,False,False,False,346285,0,1
False,False,False,False,False,346980,1,0
False,False,False,False,False,347387,0,1
False,False,False,False,False,347672,0,1
False,False,False,False,False,347967,1,0
False,False,False,False,False,348087,0,1
False,False,False,False,False,348149,0,1
False,False,False,False,False,348378,1,0
False,False,False,False,False,348709,1,0
False,False,False,False,False,348788,0,1
False,False,False,False,False,349160,1,0
False,False,False,False,False,349236,0,1
False,False,False,False,False,349493,0,1
False,False,False,False,False,350073,0,1
False,False,False,False,False,350075,1,0
False,False,False,False,False,350508,0,1
False,False,False,False,False,350960,0,1
False,False,False,False,False,351016,1,0
False,False,False,False,False,351378,0,1
False,False,False,False,False,352297,1,0
False,False,False,False,False,352362,0,1
False,False,False,False,False,352380,0,1
False,False,False,False,False,352550,1,0
False,False,False,False,False,353171,0,1
False,False,False,False,False,353695,0,1
False,False,False,False,False,353897,0,1
False,False,False,False,False,353999,0,1
False,False,False,False,False,354623,0,1
False,False,False,False,False,354956,0,1
False,False,False,False,False,355020,1,0
False,False,False,False,False,355271,1,0
False,False,False,False,False,355361,0,1
False,False,False,False,False,355685,0,1
False,False,False,False,False,356383,0,1
False,False,False,False,False,356482,0,1
False,False,False,False,False,356659,1,0
False,False,False,False,False,357003,1,0
False,False,False,False,False,357203,0,1
False,False,False,False,False,358051,1,0
False,False,False,False,False,358328,0,1
False,False,False,False,False,358561,0,1
False,False,False,False,False,358655,0,1
False,False,False,False,False,359292,1,0
False,False,False,False,False,359727,0,1
False,False,False,False,False,359727,1,0
False,False,False,False,False,359902,0,1
False,False,False,False,False,360153,0,1
False,False,False,False,False,360573,1,0
False,False,False,False,False,360733,0,1
False,False,False,False,False,360813,1,0
False,False,False,False,False,361385,0,1
False,False,False,False,False,361401,0,1
False,False,False,False,False,361809,0,1
False,False,False,False,False,362223,0,1
False,False,False,False,False,362803,0,1
False,False,False,False,False,363200,1,0
False,False,False,False,False,363523,0,1
False,False,False,False,False,363792,0,1
False,False,False,False,False,364041,1,0
False,False,False,False,False,364198,0,1
False,False,False,False,False,364240,1,0
False,False,False,False,False,364409,0,1
False,False,False,False,False,364964,0,1
False,False,False,False,False,364980,0,1
False,False,False,False,False,365203,1,0
False,False,False,False,False,365726,0,1
False,False,False,False,False,365923,1,0
False,False,False,False,False,366598,0,1
False,False,False,False,False,367581,0,1
False,False,False,False,False,367616,1,0
False,False,False,False,False,367623,0,1
False,False,False,False,False,368001,0,1
False,False,False,False,False,368113,1,0
False,False,False,False,False,368391,0,1
False,False,False,False,False,368965,1,0
False,False,False,False,False,369243,0,1
False,False,False,False,False,369436,0,1
False,False,False,False,False,369703,0,1
False,False,False,False,False,369727,0,1
False,False,False,False,False,369741,0,1
False,False,False,False,False,370398,1,0
False,False,False,False,False,370716,0,1
False,False,False,False,False,371090,0,1
False,False,False,False,False,371376,1,0
False,False,False,False,False,371532,0,1
False,False,False,False,False,371636,1,0
False,False,False,False,False,372123,1,0
False,False,False,False,False,372224,0,1
False,False,False,False,False,372511,1,0
False,False,False,False,False,373111,0,1
False,False,False,False,False,373165,0,1
False,False,False,False,False,373270,0,1
False,False,False,False,False,373532,1,0
False,False,False,False,False,374121,0,1
False,False,False,False,False,374168,0,1
False,False,False,False,False,374790,1,0
False,False,False,False,False,375181,0,1
False,False,False,False,False,375242,1,0
False,False,False,False,False,375327,0,1
False,False,False,False,False,375639,0,1
False,False,False,False,False,376129,0,1
False,False,False,False,False,376803,1,0
False,False,False,False,False,377438,0,1
False,False,False,False,False,377924,0,1
False,False,False,False,False,378388,1,0
False,False,False,False,False,378528,0,1
False,False,False,False,False,378534,0,1
False,False,False,False,False,378814,1,0
False,False,False,False,False,379066,1,0
False,False,False,False,False,379306,0,1
False,False,False,False,False,379400,0,1
False,False,False,False,False,380162,1,0
False,False,False,False,False,380248,0,1
False,False,False,False,False,380459,0,1
False,False,False,False,False,381024,0,1
False,False,False,False,False,381052,0,1
False,False,False,False,False,381356,0,1
False,False,False,False,False,381411,0,1
False,False,False,False,False,381854,1,0
False,False,False,False,False,382193,0,1
False,False,False,False,False,382217,0,1
False,False,False,False,False,382752,0,1
False,False,False,False,False,382962,1,0
False,False,False,False,False,383215,1,0
False,False,False,False,False,383552,0,1
False,False,False,False,False,383648,1,0
False,False,False,False,False,383942,0,1
False,False,False,False,False,384417,0,1
False,False,False,False,False,384424,1,0
False,False,False,False,False,384634,0,1
False,False,False,False,False,385113,0,1
False,False,False,False,False,385308,1,0
False,False,False,False,False,385697,0,1
False,False,False,False,False,386234,0,1
False,False,False,False,False,386413,0,1
False,False,False,False,False,386941,0,1
False,False,False,False,False,387369,0,1
False,False,False,False,False,387700,1,0
False,False,False,False,False,387943,1,0
False,False,False,False,False,388051,0,1
False,False,False,False,False,388106,0,1
False,False,False,False,False,388184,1,0
False,False,False,False,False,388667,0,1
False,False,False,False,False,388787,0,1
False,False,False,False,False,389672,0,1
False,False,False,False,False,390005,0,1
False,False,False,False,False,390043,1,0
False,False,False,False,False,390221,0,1
False,False,False,False,False,390277,1,0
False,False,False,False,False,390997,0,1
False,False,False,False,False,391144,1,0
False,False,False,False,False,391532,0,1
False,False,False,False,False,391760,1,0
False,False,False,False,False,392552,0,1
False,False,False,False,False,392848,1,0
False,False,False,False,False,392895,0,1
False,False,False,False,False,393513,0,1
False,False,False,False,False,393789,0,1
False,False,False,False,False,393803,0,1
False,False,False,False,False,394054,0,1
False,False,False,False,False,394484,0,1
False,False,False,False,False,394548,1,0
False,False,False,False,False,395307,1,0
False,False,False,False,False,395664,1,0
False,False,False,False,False,395868,0,1
False,False,False,False,False,395960,0,1
False,False,False,False,False,396255,0,1
False,False,False,False,False,396647,0,1
False,False,False,False,False,396874,0,1
False,False,False,False,False,397241,1,0
False,False,False,False,False,397525,0,1
False,False,False,False,False,397569,1,0
False,False,False,False,False,397964,0,1
False,False,False,False,False,398423,0,1
False,False,False,False,False,398535,1,0
False,False,False,False,False,398655,0,1
False,False,False,False,False,399021,0,1
False,False,False,False,False,399111,0,1
False,False,False,False,False,399619,0,1
False,False,False,False,False,399685,1,0
False,False,False,False,False,399985,1,0
False,False,False,False,False,400180,0,1
False,False,False,False,False,400204,0,1
False,False,False,False,False,401097,1,0
False,False,False,False,False,401496,0,1
False,False,False,False,False,401651,0,1
False,False,False,False,False,401867,1,0
False,False,False,False,False,402302,1,0
False,False,False,False,False,402474,0,1
False,False,False,False,False,402968,0,1
False,False,False,False,False,403080,1,0
False,False,False,False,False,403281,0,1
False,False,False,False,False,403538,0,1
False,False,False,False,False,404616,0,1
False,False,False,False,False,404732,0,1
False,False,False,False,False,404782,0,1
False,False,False,False,False,405372,0,1
False,False,False,False,False,405382,1,0
False,False,False,False,False,405613,1,0
False,False,False,False,False,405903,1,0
False,False,False,False,False,406346,0,1
False,False,False,False,False,406498,0,1
False,False,False,False,False,406522,0,1
False,False,False,False,False,407129,0,1
False,False,False,False,False,407567,0,1
False,False,False,False,False,407821,0,1
False,False,False,False,False,408142,0,1
False,False,False,False,False,408193,1,0
False,False,False,False,False,408474,1,0
False,False,False,False,False,409026,0,1
False,False,False,False,False,409265,1,0
False,False,False,False,False,409590,1,0
False,False,False,False,False,410159,0,1
False,False,False,False,False,410482,0,1
False,False,False,False,False,410567,0,1
False,False,False,False,False,410643,1,0
False,False,False,False,False,410734,0,1
False,False,False,False,False,410967,0,1
False,False,False,False,False,411330,0,1
False,False,False,False,False,411450,1,0
False,False,False,False,False,412419,0,1
False,False,False,False,False,412828,1,0
False,False,False,False,False,413035,0,1
False,False,False,False,False,413283,0,1
False,False,False,False,False,413928,0,1
False,False,False,False,False,413989,1,0
False,False,False,False,False,414247,0,1
False,False,False,False,False,414329,0,1
False,False,False,False,False,414513,1,0
False,False,False,False,False,415561,0,1
False,False,False,False,False,415603,0,1
False,False,False,False,False,415608,0,1
False,False,False,False,False,415765,1,0
False,False,False,False,False,416119,0,1
False,False,False,False,False,416151,1,0
False,False,False,False,False,416278,0,1
False,False,False,False,False,416429,0,1
False,False,False,False,False,417500,0,1
False,False,False,False,False,417658,0,1
False,False,False,False,False,417830,1,0
False,False,False,False,False,418184,1,0
False,False,False,False,False,419137,0,1
False,False,False,False,False,419262,0,1
False,False,False,False,False,419398,0,1
False,False,False,False,False,419752,1,0
False,False,False,False,False,420015,1,0
False,False,False,False,False,420629,0,1
False,False,False,False,False,420793,0,1
False,False,False,False,False,421341,0,1
False,False,False,False,False,421377,0,1
False,False,False,False,False,421419,0,1
False,False,False,False,False,421613,1,0
False,False,False,False,False,422150,0,1
False,False,False,False,False,422519,1,0
False,False,False,False,False,423324,0,1
False,False,False,False,False,423371,1,0
False,False,False,False,False,423472,0,1
False,False,False,False,False,423604,1,0
False,False,False,False,False,423772,0,1
False,False,False,False,False,423828,0,1
False,False,False,False,False,424651,0,1
False,False,False,False,False,424965,0,1
False,False,False,False,False,424979,0,1
False,False,False,False,False,425196,1,0
False,False,False,False,False,425512,1,0
False,False,False,False,False,425778,1,0
False,False,False,False,False,425920,0,1
False,False,False,False,False,426017,0,1
False,False,False,False,False,426369,0,1
False,False,False,False,False,427046,0,1
False,False,False,False,False,427303,1,0
False,False,False,False,False,427700,1,0
False,False,False,False,False,427833,0,1
False,False,False,False,False,428310,0,1
False,False,False,False,False,428638,0,1
False,False,False,False,False,428800,0,1
False,False,False,False,False,428996,0,1
False,False,False,False,False,429039,1,0
